Timestamp: 14-Nov-2014 23:05:25
DelayedPheromone: false
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 100
NumCities: 10
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 120


"tick","Avg. Path Lengh"
188.0,944.0
189.0,940.0
190.0,925.0
191.0,928.0
192.0,935.0
193.0,936.0
194.0,945.0
195.0,934.0
196.0,944.0
197.0,940.0
198.0,934.0
199.0,932.0
200.0,928.0
201.0,937.0
202.0,942.0
203.0,939.0
204.0,946.0
205.0,933.0
206.0,924.0
207.0,927.0
208.0,939.0
209.0,930.0
210.0,948.0
211.0,928.0
212.0,934.0
213.0,934.0
214.0,924.0
215.0,928.0
216.0,938.0
217.0,932.0
218.0,924.0
219.0,936.0
220.0,927.0
221.0,936.0
222.0,931.0
223.0,940.0
224.0,932.0
225.0,929.0
226.0,943.0
227.0,928.0
228.0,942.0
229.0,945.0
230.0,927.0
231.0,926.0
232.0,929.0
233.0,924.0
234.0,927.0
235.0,940.0
236.0,941.0
237.0,932.0
238.0,924.0
239.0,922.0
240.0,941.0
241.0,939.0
242.0,931.0
243.0,934.0
244.0,916.0
245.0,931.0
246.0,933.0
247.0,943.0
248.0,929.0
249.0,919.0
250.0,939.0
251.0,932.0
252.0,940.0
253.0,925.0
254.0,935.0
255.0,942.0
256.0,939.0
257.0,916.0
258.0,931.0
259.0,925.0
260.0,930.0
261.0,926.0
262.0,917.0
263.0,923.0
264.0,930.0
265.0,929.0
266.0,940.0
267.0,927.0
268.0,928.0
269.0,933.0
270.0,936.0
271.0,921.0
272.0,923.0
273.0,936.0
274.0,927.0
275.0,939.0
276.0,931.0
277.0,944.0
278.0,951.0
279.0,921.0
280.0,936.0
281.0,932.0
282.0,929.0
283.0,924.0
284.0,926.0
285.0,936.0
286.0,921.0
287.0,933.0
288.0,924.0
289.0,925.0
290.0,937.0
291.0,926.0
292.0,930.0
293.0,920.0
294.0,935.0
295.0,935.0
296.0,916.0
297.0,929.0
298.0,931.0
299.0,927.0
300.0,938.0
301.0,921.0
302.0,917.0
303.0,924.0
304.0,931.0
305.0,932.0
306.0,927.0
307.0,919.0
308.0,939.0
309.0,927.0
310.0,939.0
311.0,924.0
312.0,930.0
313.0,926.0
314.0,929.0
315.0,924.0
316.0,927.0
317.0,919.0
318.0,922.0
319.0,925.0
320.0,922.0
321.0,947.0
322.0,920.0
323.0,945.0
324.0,937.0
325.0,938.0
326.0,937.0
327.0,910.0
328.0,919.0
329.0,917.0
330.0,927.0
331.0,913.0
332.0,931.0
333.0,932.0
334.0,937.0
335.0,932.0
336.0,915.0
337.0,925.0
338.0,922.0
339.0,914.0
340.0,910.0
341.0,910.0
342.0,923.0
343.0,922.0
344.0,919.0
345.0,935.0
346.0,918.0
347.0,927.0
348.0,912.0
349.0,918.0
350.0,925.0
351.0,934.0
352.0,916.0
353.0,922.0
354.0,936.0
355.0,932.0
356.0,922.0
357.0,942.0
358.0,927.0
359.0,952.0
360.0,919.0
361.0,939.0
362.0,928.0
363.0,927.0
364.0,928.0
365.0,926.0
366.0,922.0
367.0,934.0
368.0,920.0
369.0,914.0
370.0,925.0
371.0,915.0
372.0,936.0
373.0,932.0
374.0,914.0
375.0,934.0
376.0,925.0
377.0,915.0
378.0,932.0
379.0,930.0
380.0,921.0
381.0,926.0
382.0,915.0
383.0,910.0
384.0,928.0
385.0,922.0
386.0,925.0
387.0,921.0
388.0,917.0
389.0,927.0
390.0,931.0
391.0,924.0
392.0,932.0
393.0,929.0
394.0,932.0
395.0,922.0
396.0,930.0
397.0,917.0
398.0,928.0
399.0,931.0
400.0,913.0
401.0,920.0
402.0,926.0
403.0,924.0
404.0,916.0
405.0,928.0
406.0,928.0
407.0,934.0
408.0,925.0
409.0,928.0
410.0,931.0
411.0,929.0
412.0,939.0
413.0,922.0
414.0,912.0
415.0,935.0
416.0,930.0
417.0,918.0
418.0,927.0
419.0,928.0
420.0,919.0
421.0,919.0
422.0,926.0
423.0,919.0
424.0,926.0
425.0,928.0
426.0,933.0
427.0,926.0
428.0,926.0
429.0,915.0
430.0,928.0
431.0,923.0
432.0,921.0
433.0,920.0
434.0,926.0
435.0,940.0
436.0,916.0
437.0,922.0
438.0,917.0
439.0,921.0
440.0,931.0
441.0,929.0
442.0,933.0
443.0,902.0
444.0,919.0
445.0,935.0
446.0,926.0
447.0,933.0
448.0,911.0
449.0,932.0
450.0,932.0
451.0,923.0
452.0,923.0
453.0,921.0
454.0,936.0
455.0,926.0
456.0,927.0
457.0,935.0
458.0,926.0
459.0,920.0
460.0,914.0
461.0,907.0
462.0,926.0
463.0,926.0
464.0,927.0
465.0,930.0
466.0,919.0
467.0,919.0
468.0,927.0
469.0,921.0
470.0,912.0
471.0,927.0
472.0,931.0
473.0,924.0
474.0,919.0
475.0,933.0
476.0,928.0
477.0,926.0
478.0,926.0
479.0,924.0
480.0,926.0
